feature,avg_mae
SMIM24,1.2737057433292782
KLK8,1.273645379165123
GSG2,1.273629650247508
MAP7,1.2735644289792807
NPTX2,1.2735602819876832
SHANK3,1.27354412552406
LSAMP,1.2734591886586153
HLA-DPA1,1.2734203580659011
PLAC9,1.2733819680049498
PITX2,1.273268737266804
GLP2R,1.273239304641197
ANXA8L1,1.2732028200873007
INHBC,1.2731654357910163
FIGN,1.2730872039794918
WNT10B,1.2729417403648635
PSAT1,1.27292162322998
STX19,1.272911212521257
GABRE,1.2728854451672782
FBXO5,1.2728779228473521
CRIP3,1.2726857577356798
CACNG6,1.2726598124010806
POU3F1,1.2726302642822274
COCH,1.2726302642822274
POU3F3,1.2726302642822274
ZNF296,1.2726302642822274
PROKR1,1.2726302642822274
PAGE2B,1.2726302642822274
BARX1,1.2726302642822274
ADIRF,1.2726302642822274
FAM162B,1.2726302642822274
SYCE1L,1.2726302642822274
MT2A,1.2726302642822274
SEMA7A,1.2726302642822274
CENPM,1.2726302642822274
BRSK1,1.2726302642822274
PLGLB2,1.2726302642822274
HOTS,1.2726302642822274
PIFO,1.2726302642822274
KCNH2,1.2726302642822274
PRKCZ,1.2726302642822274
KCNH3,1.2726302642822274
IL5,1.2726302642822274
IL4,1.2726302642822274
KCNH4,1.2726302642822274
IL7,1.2726302642822274
PRKAR1B,1.2726302642822274
HIST1H3J,1.2726302642822274
ERP27,1.2726302642822274
CDH2,1.2726302642822274
AKR1E2,1.2726302642822274
FAM53A,1.2726302642822274
NSF,1.2726302642822274
SH2B2,1.2726302642822274
M1AP,1.2726302642822274
KCNH8,1.2726302642822274
RAMP3,1.2726302642822274
NUTM2F,1.2726302642822274
IL6,1.2726302642822274
FAM71E1,1.2726302642822274
FAM71E2,1.2726302642822274
ACKR4,1.2726302642822274
BARX2,1.2726302642822274
SEC11C,1.2726302642822274
HIST1H3I,1.2726302642822274
RBM14-RBM4,1.2726302642822274
FAM25G,1.2726302642822274
CABYR,1.2726302642822274
FAM25A,1.2726302642822274
ZNF572,1.2726302642822274
HIST1H3C,1.2726302642822274
OR9A2,1.2726302642822274
PRKCB,1.2726302642822274
LOC100130357,1.2726302642822274
FAM231A,1.2726302642822274
PPIL1,1.2726302642822274
ACKR3,1.2726302642822274
ID2,1.2726302642822274
RERG,1.2726302642822274
LIMS3,1.2726302642822274
HAPLN2,1.2726302642822274
HAPLN3,1.2726302642822274
CDK8,1.2726302642822274
LIN9,1.2726302642822274
HIST1H3B,1.2726302642822274
CARD9,1.2726302642822274
RGN,1.2726302642822274
PDZK1IP1,1.2726302642822274
OR9A4,1.2726302642822274
FAM171A2,1.2726302642822274
C8orf74,1.2726302642822274
RABEPK,1.2726302642822274
SYP,1.2726302642822274
RNF212B,1.2726302642822274
IQCJ-SCHIP1,1.2726302642822274
CHAF1B,1.2726302642822274
BIN2,1.2726302642822274
ACKR1,1.2726302642822274
KCNAB1,1.2726302642822274
STXBP3,1.2726302642822274
PAOX,1.2726302642822274
DEPDC4,1.2726302642822274
OR2H2,1.2726302642822274
ZNF571,1.2726302642822274
ZNF570,1.2726302642822274
CCDC91,1.2726302642822274
CCDC96,1.2726302642822274
PPIL3,1.2726302642822274
RGR,1.2726302642822274
PRRX2,1.2726302642822274
PRRX1,1.2726302642822274
KCNAB3,1.2726302642822274
PIK3C2G,1.2726302642822274
NR0B2,1.2726302642822274
PAPPA,1.2726302642822274
SLITRK2,1.2726302642822274
ZCCHC18,1.2726302642822274
NR0B1,1.2726302642822274
SPTLC3,1.2726302642822274
SLITRK6,1.2726302642822274
GPR183,1.2726302642822274
USP17L7,1.2726302642822274
NDUFAF6,1.2726302642822274
USP17L2,1.2726302642822274
TSACC,1.2726302642822274
JPH1,1.2726302642822274
POGLUT1,1.2726302642822274
JPH2,1.2726302642822274
ZCCHC12,1.2726302642822274
DUS4L,1.2726302642822274
NDUFAF2,1.2726302642822274
ZHX1-C8orf76,1.2726302642822274
PI4K2B,1.2726302642822274
EPO,1.2726302642822274
ADGRF5,1.2726302642822274
ANLN,1.2726302642822274
ADGRF1,1.2726302642822274
FBXW12,1.2726302642822274
SAMD13,1.2726302642822274
B3GLCT,1.2726302642822274
TRPT1,1.2726302642822274
PAQR4,1.2726302642822274
PAQR5,1.2726302642822274
FAM19A2,1.2726302642822274
PAQR3,1.2726302642822274
CYP11A1,1.2726302642822274
FAM19A3,1.2726302642822274
TDO2,1.2726302642822274
CACNA2D3,1.2726302642822274
TRAM1L1,1.2726302642822274
MYBPH,1.2726302642822274
B2M,1.2726302642822274
USP17L8,1.2726302642822274
USP17L4,1.2726302642822274
GZMH,1.2726302642822274
GZMM,1.2726302642822274
GZMB,1.2726302642822274
ZNF771,1.2726302642822274
ZNF775,1.2726302642822274
ZNF774,1.2726302642822274
CEP70,1.2726302642822274
CEP76,1.2726302642822274
MST1,1.2726302642822274
LCTL,1.2726302642822274
TPK1,1.2726302642822274
FAM162A,1.2726302642822274
ABCA12,1.2726302642822274
ABCA10,1.2726302642822274
SCN3A,1.2726302642822274
TLR8,1.2726302642822274
AGT,1.2726302642822274
TLR5,1.2726302642822274
GRAP2,1.2726302642822274
TLR1,1.2726302642822274
MIF4GD,1.2726302642822274
ECI2,1.2726302642822274
NETO2,1.2726302642822274
CMPK2,1.2726302642822274
PSORS1C2,1.2726302642822274
PSORS1C1,1.2726302642822274
CGREF1,1.2726302642822274
ZBTB49,1.2726302642822274
NHLRC4,1.2726302642822274
SLC7A9,1.2726302642822274
ZNF214,1.2726302642822274
ZNF215,1.2726302642822274
PARL,1.2726302642822274
GRAPL,1.2726302642822274
PARS2,1.2726302642822274
EPX,1.2726302642822274
TFEC,1.2726302642822274
AWAT2,1.2726302642822274
HBQ1,1.2726302642822274
AMZ1,1.2726302642822274
JPH4,1.2726302642822274
FADS6,1.2726302642822274
FADS2,1.2726302642822274
FADS3,1.2726302642822274
FADS1,1.2726302642822274
PAQR6,1.2726302642822274
BHLHA9,1.2726302642822274
IL27RA,1.2726302642822274
NR2E3,1.2726302642822274
CSN3,1.2726302642822274
NIFK,1.2726302642822274
C6orf163,1.2726302642822274
RAB8B,1.2726302642822274
ECI1,1.2726302642822274
AWAT1,1.2726302642822274
LOC101927572,1.2726302642822274
CSN2,1.2726302642822274
DGUOK,1.2726302642822274
UBXN8,1.2726302642822274
ADGRG5,1.2726302642822274
PHF21B,1.2726302642822274
SLC7A5,1.2726302642822274
ZWINT,1.2726302642822274
GABPB1,1.2726302642822274
MRPL36,1.2726302642822274
ATP12A,1.2726302642822274
MRPL34,1.2726302642822274
CIDEA,1.2726302642822274
ZNF654,1.2726302642822274
WASH1,1.2726302642822274
MSX2,1.2726302642822274
FZD7,1.2726302642822274
FZD5,1.2726302642822274
MRPL32,1.2726302642822274
FZD4,1.2726302642822274
MAPK12,1.2726302642822274
TMEM200A,1.2726302642822274
ECM2,1.2726302642822274
LDHAL6B,1.2726302642822274
BAGE,1.2726302642822274
MRPL33,1.2726302642822274
BATF2,1.2726302642822274
GTF3A,1.2726302642822274
FAM47E,1.2726302642822274
FAM47A,1.2726302642822274
CCL3L3,1.2726302642822274
C10orf71,1.2726302642822274
ACMSD,1.2726302642822274
CLEC17A,1.2726302642822274
MAPK10,1.2726302642822274
RLN2,1.2726302642822274
HCN2,1.2726302642822274
CXCL17,1.2726302642822274
HOXC6,1.2726302642822274
HOXC4,1.2726302642822274
HOXC5,1.2726302642822274
LOC113230,1.2726302642822274
SUMO4,1.2726302642822274
OR51Q1,1.2726302642822274
SUMO1,1.2726302642822274
DBX1,1.2726302642822274
DBX2,1.2726302642822274
ZNF678,1.2726302642822274
ZIC2,1.2726302642822274
TBC1D23,1.2726302642822274
KTI12,1.2726302642822274
GTSF1,1.2726302642822274
TMIGD2,1.2726302642822274
TMIGD3,1.2726302642822274
C14orf80,1.2726302642822274
ANKHD1,1.2726302642822274
CXCL13,1.2726302642822274
CXCL10,1.2726302642822274
CSF3R,1.2726302642822274
TMEM238,1.2726302642822274
ZGRF1,1.2726302642822274
TBC1D29,1.2726302642822274
TRIM23,1.2726302642822274
PTP4A1,1.2726302642822274
FAM178B,1.2726302642822274
KANK3,1.2726302642822274
KANK4,1.2726302642822274
CATSPERB,1.2726302642822274
GRB7,1.2726302642822274
ULBP2,1.2726302642822274
LMO7DN,1.2726302642822274
CATSPER2,1.2726302642822274
SAA1,1.2726302642822274
NAP1L3,1.2726302642822274
CYP2B6,1.2726302642822274
LDHAL6A,1.2726302642822274
ECM1,1.2726302642822274
ABHD3,1.2726302642822274
ADAM21,1.2726302642822274
TRHDE,1.2726302642822274
FXYD6-FXYD2,1.2726302642822274
MYL12A,1.2726302642822274
SLPI,1.2726302642822274
RAP1GAP2,1.2726302642822274
ZNF385D,1.2726302642822274
SERTAD4,1.2726302642822274
IL1RAP,1.2726302642822274
NAP1L2,1.2726302642822274
CNTFR,1.2726302642822274
POLR2G,1.2726302642822274
VASH2,1.2726302642822274
C5orf60,1.2726302642822274
TACR1,1.2726302642822274
C5orf67,1.2726302642822274
USHBP1,1.2726302642822274
MAPK15,1.2726302642822274
LOC100505478,1.2726302642822274
CCDC109B,1.2726302642822274
VBP1,1.2726302642822274
IL10RA,1.2726302642822274
FCER2,1.2726302642822274
HOXC8,1.2726302642822274
HOXC9,1.2726302642822274
UQCC2,1.2726302642822274
AKAP12,1.2726302642822274
POLR2I,1.2726302642822274
POLR2M,1.2726302642822274
POLR2C,1.2726302642822274
NR1I2,1.2726302642822274
SAA4,1.2726302642822274
ABHD5,1.2726302642822274
ABHD6,1.2726302642822274
ABHD1,1.2726302642822274
IHH,1.2726302642822274
BCL2L2-PABPN1,1.2726302642822274
ENY2,1.2726302642822274
S1PR4,1.2726302642822274
TMEM200C,1.2726302642822274
PGLYRP1,1.2726302642822274
DEFB108B,1.2726302642822274
EXOSC5,1.2726302642822274
EXOSC4,1.2726302642822274
EXOSC7,1.2726302642822274
PLEKHH2,1.2726302642822274
EXOSC1,1.2726302642822274
ESRP2,1.2726302642822274
ACP5,1.2726302642822274
PTGDR,1.2726302642822274
AJUBA,1.2726302642822274
MTMR8,1.2726302642822274
ESRP1,1.2726302642822274
UBLCP1,1.2726302642822274
STYK1,1.2726302642822274
PET100,1.2726302642822274
RGS22,1.2726302642822274
TACSTD2,1.2726302642822274
RGS20,1.2726302642822274
OSGEPL1,1.2726302642822274
LACTB2,1.2726302642822274
MEX3A,1.2726302642822274
WDFY4,1.2726302642822274
TMEM55A,1.2726302642822274
GOLT1A,1.2726302642822274
GOLT1B,1.2726302642822274
WDR31,1.2726302642822274
HAP1,1.2726302642822274
CCZ1,1.2726302642822274
SUN3,1.2726302642822274
ID3,1.2726302642822274
DMBX1,1.2726302642822274
PSCA,1.2726302642822274
ID1,1.2726302642822274
S1PR1,1.2726302642822274
C9orf43,1.2726302642822274
C19orf18,1.2726302642822274
STXBP6,1.2726302642822274
STXBP2,1.2726302642822274
CDK5,1.2726302642822274
CDK3,1.2726302642822274
TSPO2,1.2726302642822274
CDK1,1.2726302642822274
MYLPF,1.2726302642822274
DEPDC7,1.2726302642822274
PGLYRP2,1.2726302642822274
OR2A14,1.2726302642822274
OR2A12,1.2726302642822274
C9orf47,1.2726302642822274
INS-IGF2,1.2726302642822274
LOC441155,1.2726302642822274
NT5C3A,1.2726302642822274
TMEM18,1.2726302642822274
PRAME,1.2726302642822274
SYTL3,1.2726302642822274
UGT2B28,1.2726302642822274
MME,1.2726302642822274
NPNT,1.2726302642822274
ANKRD37,1.2726302642822274
ANKRD35,1.2726302642822274
CCT8L2,1.2726302642822274
GLA,1.2726302642822274
FAM84A,1.2726302642822274
ACP7,1.2726302642822274
SLC27A6,1.2726302642822274
DEPTOR,1.2726302642822274
SLC27A5,1.2726302642822274
TMPRSS13,1.2726302642822274
POC1B,1.2726302642822274
ING3,1.2726302642822274
TYRO3,1.2726302642822274
FUNDC1,1.2726302642822274
SPCS1,1.2726302642822274
ANKRD39,1.2726302642822274
ANKRD33,1.2726302642822274
PTGDS,1.2726302642822274
SYTL2,1.2726302642822274
SASH3,1.2726302642822274
MEX3B,1.2726302642822274
AIFM3,1.2726302642822274
PRSS12,1.2726302642822274
MUC5B,1.2726302642822274
EXOSC9,1.2726302642822274
EXOSC8,1.2726302642822274
PRR15L,1.2726302642822274
SH2D3A,1.2726302642822274
FAM92B,1.2726302642822274
WDR83,1.2726302642822274
OR1N1,1.2726302642822274
AMPH,1.2726302642822274
OR1N2,1.2726302642822274
ITLN1,1.2726302642822274
PRRG2,1.2726302642822274
ITLN2,1.2726302642822274
MATK,1.2726302642822274
TBCA,1.2726302642822274
PCK1,1.2726302642822274
AK8,1.2726302642822274
SYTL1,1.2726302642822274
SLC27A2,1.2726302642822274
PRAM1,1.2726302642822274
LPXN,1.2726302642822274
TMEM233,1.2726302642822274
THOC3,1.2726302642822274
FAM186B,1.2726302642822274
CLCA4,1.2726302642822274
CLCA1,1.2726302642822274
CLCA2,1.2726302642822274
CASP14,1.2726302642822274
MYOT,1.2726302642822274
GSN,1.2726302642822274
TOX,1.2726302642822274
ZFP2,1.2726302642822274
A2ML1,1.2726302642822274
COL22A1,1.2726302642822274
LRR1,1.2726302642822274
MYH13,1.2726302642822274
LRRC74A,1.2726302642822274
TIMM10,1.2726302642822274
ADGRB1,1.2726302642822274
SPACA5B,1.2726302642822274
PLEKHD1,1.2726302642822274
WFDC10B,1.2726302642822274
CLPSL1,1.2726302642822274
PRR19,1.2726302642822274
PRR15,1.2726302642822274
PRR16,1.2726302642822274
LECT1,1.2726302642822274
TNFRSF10C,1.2726302642822274
ZC3H8,1.2726302642822274
CCDC121,1.2726302642822274
THG1L,1.2726302642822274
CCDC126,1.2726302642822274
VWC2,1.2726302642822274
NOS3,1.2726302642822274
ZNF860,1.2726302642822274
NOS2,1.2726302642822274
CNOT7,1.2726302642822274
FAM213A,1.2726302642822274
MYOC,1.2726302642822274
FAM160A1,1.2726302642822274
EGF,1.2726302642822274
LOC100130880,1.2726302642822274
RASAL3,1.2726302642822274
ZNF732,1.2726302642822274
NT5C1B-RDH14,1.2726302642822274
OR7C1,1.2726302642822274
LAT2,1.2726302642822274
OSCP1,1.2726302642822274
ADGRB2,1.2726302642822274
KCNJ15,1.2726302642822274
PTCRA,1.2726302642822274
TUBAL3,1.2726302642822274
KCNJ16,1.2726302642822274
KCNJ12,1.2726302642822274
SLC10A5,1.2726302642822274
GCM2,1.2726302642822274
TLCD1,1.2726302642822274
CYP2C19,1.2726302642822274
TMEM183A,1.2726302642822274
DERA,1.2726302642822274
ZNF257,1.2726302642822274
CORO7-PAM16,1.2726302642822274
ZNF254,1.2726302642822274
PABPC5,1.2726302642822274
C1QTNF7,1.2726302642822274
C1QTNF1,1.2726302642822274
OR56B4,1.2726302642822274
SEMA3D,1.2726302642822274
CYP2J2,1.2726302642822274
TPSB2,1.2726302642822274
SEMA3A,1.2726302642822274
MNAT1,1.2726302642822274
VCAM1,1.2726302642822274
FAP,1.2726302642822274
HSF2BP,1.2726302642822274
SMOX,1.2726302642822274
PIN4,1.2726302642822274
REEP1,1.2726302642822274
FGF10,1.2726302642822274
FGF11,1.2726302642822274
REEP2,1.2726302642822274
FGF13,1.2726302642822274
PIK3R6,1.2726302642822274
WDPCP,1.2726302642822274
RERGL,1.2726302642822274
NDUFAB1,1.2726302642822274
OR2L8,1.2726302642822274
RARS2,1.2726302642822274
FAM19A5,1.2726302642822274
MED30,1.2726302642822274
C1QL4,1.2726302642822274
RBKS,1.2726302642822274
C1QL2,1.2726302642822274
CREB3L4,1.2726302642822274
CREB3L1,1.2726302642822274
C17orf78,1.2726302642822274
GLIPR1L1,1.2726302642822274
NCAM1,1.2726302642822274
C1QTNF4,1.2726302642822274
C19orf57,1.2726302642822274
FLG2,1.2726302642822274
PRAP1,1.2726302642822274
DUS2,1.2726302642822274
C1QTNF3,1.2726302642822274
C1QTNF2,1.2726302642822274
C1QTNF9,1.2726302642822274
KCNJ18,1.2726302642822274
KCNJ14,1.2726302642822274
OR2L5,1.2726302642822274
CREB3L3,1.2726302642822274
CLDN23,1.2726302642822274
CCR4,1.2726302642822274
CCR2,1.2726302642822274
CCR1,1.2726302642822274
NUPL2,1.2726302642822274
BZRAP1,1.2726302642822274
CLDN20,1.2726302642822274
CLDN24,1.2726302642822274
MKKS,1.2726302642822274
PSMC3IP,1.2726302642822274
CYP2W1,1.2726302642822274
MIR205HG,1.2726302642822274
EXOC3L4,1.2726302642822274
METRN,1.2726302642822274
SULT1C2,1.2726302642822274
GALNT16,1.2726302642822274
CRACR2B,1.2726302642822274
KDM4D,1.2726302642822274
KDM4E,1.2726302642822274
GALNT14,1.2726302642822274
45538,1.2726302642822274
GALNT12,1.2726302642822274
GALNT13,1.2726302642822274
LCP2,1.2726302642822274
ERVH48-1,1.2726302642822274
DNAJC5G,1.2726302642822274
CDS1,1.2726302642822274
CCDC74A,1.2726302642822274
BCAS4,1.2726302642822274
CCR9,1.2726302642822274
CCR8,1.2726302642822274
CCR7,1.2726302642822274
CDSN,1.2726302642822274
SPDYC,1.2726302642822274
CD83,1.2726302642822274
SPDYA,1.2726302642822274
MXD3,1.2726302642822274
MIS18A,1.2726302642822274
EXOC3L1,1.2726302642822274
CD86,1.2726302642822274
TFDP3,1.2726302642822274
C11orf65,1.2726302642822274
EPN3,1.2726302642822274
CD80,1.2726302642822274
SLC8A1,1.2726302642822274
BCAS2,1.2726302642822274
SULT1C3,1.2726302642822274
SLC8A3,1.2726302642822274
NANOGNB,1.2726302642822274
TRPM3,1.2726302642822274
FOXI2,1.2726302642822274
NOP16,1.2726302642822274
EIF3C,1.2726302642822274
PPY,1.2726302642822274
TCF23,1.2726302642822274
NPFF,1.2726302642822274
SMIM3,1.2726302642822274
STK26,1.2726302642822274
GMPR,1.2726302642822274
ITPKA,1.2726302642822274
ZIK1,1.2726302642822274
CCDC129,1.2726302642822274
NAALADL2,1.2726302642822274
IFNL1,1.2726302642822274
WDR93,1.2726302642822274
NME1-NME2,1.2726302642822274
VSIG10L,1.2726302642822274
SLC12A8,1.2726302642822274
SLC12A2,1.2726302642822274
LOC101060389,1.2726302642822274
COMTD1,1.2726302642822274
HIST3H3,1.2726302642822274
TUBB2A,1.2726302642822274
RBM38,1.2726302642822274
RASAL1,1.2726302642822274
INSRR,1.2726302642822274
GNPDA1,1.2726302642822274
GNPDA2,1.2726302642822274
EAPP,1.2726302642822274
LEPROTL1,1.2726302642822274
ASAH2,1.2726302642822274
DHCR7,1.2726302642822274
ASAH1,1.2726302642822274
PRR9,1.2726302642822274
ARMS2,1.2726302642822274
CASP12,1.2726302642822274
S100P,1.2726302642822274
S100G,1.2726302642822274
TMEM249,1.2726302642822274
CRACR2A,1.2726302642822274
JSRP1,1.2726302642822274
ALDH2,1.2726302642822274
PPL,1.2726302642822274
S100B,1.2726302642822274
LAMP5,1.2726302642822274
GKN1,1.2726302642822274
MED21,1.2726302642822274
PRR4,1.2726302642822274
ASIC2,1.2726302642822274
GABARAPL2,1.2726302642822274
CHAD,1.2726302642822274
PIWIL4,1.2726302642822274
LOC79999,1.2726302642822274
DTYMK,1.2726302642822274
SMIM4,1.2726302642822274
UQCR10,1.2726302642822274
NAT14,1.2726302642822274
MT1A,1.2726302642822274
MT1G,1.2726302642822274
MT1F,1.2726302642822274
MALT1,1.2726302642822274
CECR6,1.2726302642822274
PIK3AP1,1.2726302642822274
HSPB6,1.2726302642822274
EID3,1.2726302642822274
EID2,1.2726302642822274
SFN,1.2726302642822274
C10orf128,1.2726302642822274
BBS10,1.2726302642822274
FGF19,1.2726302642822274
BLVRB,1.2726302642822274
APCDD1L,1.2726302642822274
CGNL1,1.2726302642822274
PEX11B,1.2726302642822274
PEX11A,1.2726302642822274
ARL6IP5,1.2726302642822274
PXT1,1.2726302642822274
MT1E,1.2726302642822274
FER,1.2726302642822274
MT1M,1.2726302642822274
MT1X,1.2726302642822274
FUT3,1.2726302642822274
WBP2NL,1.2726302642822274
F13A1,1.2726302642822274
PDGFA,1.2726302642822274
PUS3,1.2726302642822274
SLAMF1,1.2726302642822274
MMP1,1.2726302642822274
MMP3,1.2726302642822274
MMP2,1.2726302642822274
TMEM5,1.2726302642822274
TSPO,1.2726302642822274
GXYLT2,1.2726302642822274
RANBP1,1.2726302642822274
NAE1,1.2726302642822274
TIFA,1.2726302642822274
PDGFD,1.2726302642822274
TSKU,1.2726302642822274
AQP11,1.2726302642822274
AQP10,1.2726302642822274
UBL4B,1.2726302642822274
OR1J1,1.2726302642822274
OR1J2,1.2726302642822274
OR1J4,1.2726302642822274
BBS12,1.2726302642822274
SLAMF6,1.2726302642822274
SLAMF7,1.2726302642822274
SLAMF8,1.2726302642822274
ZNF20,1.2726302642822274
CHRM4,1.2726302642822274
ASIP,1.2726302642822274
LEF1,1.2726302642822274
GLI1,1.2726302642822274
ROM1,1.2726302642822274
SYCP3,1.2726302642822274
ABCD2,1.2726302642822274
CELA2A,1.2726302642822274
SLCO4A1,1.2726302642822274
RSPH14,1.2726302642822274
SBSN,1.2726302642822274
POTEM,1.2726302642822274
PDE1A,1.2726302642822274
MAPK8IP2,1.2726302642822274
ORC5,1.2726302642822274
ORC3,1.2726302642822274
LMF1,1.2726302642822274
ORC1,1.2726302642822274
DMKN,1.2726302642822274
MYH11,1.2726302642822274
EPDR1,1.2726302642822274
GZMK,1.2726302642822274
FITM2,1.2726302642822274
DUOXA1,1.2726302642822274
