feature,avg_mae
SVOPL,5.502861502285661
ZSCAN4,5.502861501364871
KDM5D,5.502861471373461
ATF3,5.502861469663424
COG2,5.502861441118961
SLC7A9,5.502861437041181
CLEC2B,5.502861431516451
RAMP2,5.502861424281679
KCNK2,5.502861422834724
FBXL22,5.502861398236503
VSTM1,5.502861389817859
CALML5,5.502861373243661
A3GALT2,5.502861358642577
EME1,5.502861286821036
H2AFB2,5.502861270773001
ASPA,5.50286124998948
C2orf44,5.5028612422285414
PGLYRP1,5.502861241176212
TNXB,5.502861238545384
RRS1,5.502861237887678
ATP6V0A4,5.5028611967152585
SERPINI1,5.502861191585144
UNC13C,5.502861190664354
GSTO2,5.502861161067566
STK33,5.502861160541401
MPV17L2,5.502861148439604
MYH4,5.50286113975788
TBX21,5.50286113370698
TMPRSS6,5.502861129497657
C4orf45,5.50286111621199
NFKBIE,5.502861110029548
LRRC39,5.502861103847109
IKZF1,5.502861058596904
CTNNAL1,5.502861043995824
SLC26A5,5.502861043469659
GLIS1,5.502861042417327
ZNF83,5.502861037155675
ZC3HC1,5.502861021107641
SERPINE1,5.502861016372152
FAM118A,5.502861011768211
TRAPPC2L,5.502861004928062
USP6,5.502860992694725
LRRN3,5.502860983223748
RIMBP2,5.502860980066759
NXPE2,5.502860931659568
KRTAP5-11,5.502860927055621
EIF3M,5.502860926266372
FCGBP,5.502860911533748
IL2RG,5.5028609062720975
CRTAC1,5.502860898248082
WFDC12,5.502860864836594
SPRR2F,5.502860856549492
SLC38A3,5.5028608362921325
ALK,5.502860827084243
LMNB1,5.502860820507183
FAM131B,5.502860818797144
TRUB1,5.502860805379933
IL21R,5.502860772231527
UNC5A,5.502860768285291
TRAIP,5.502860764207511
ALDH1A1,5.502860754868078
LHFPL4,5.502860750790299
S100G,5.502860743555531
GSTM5,5.502860728559825
KRTAP2-1,5.502860711196373
TNFRSF18,5.50286067015549
KIAA1804,5.502860663446889
ZSCAN31,5.502860657790611
OMD,5.502860655554409
HTR2B,5.502860646214978
HSBP1L1,5.502860632008519
MYL4,5.502860619380555
MUC2,5.502860604647931
KANK4,5.502860603858684
GLI1,5.5028606029378935
GPRC5D,5.502860588862977
MDP1,5.502860585442904
C5orf60,5.502860576498097
HEMGN,5.5028605763665555
FAM189A2,5.502860571104903
ARSI,5.502860559923894
C16orf91,5.502860558871561
ADGRE3,5.502860554793784
FILIP1L,5.502860535720297
RASSF5,5.502860523355416
TTLL10,5.502860517962225
KRTAP10-10,5.502860502834978
IGFBP6,5.50286049573175
FIGNL1,5.5028604874446465
HMGN5,5.502860462583343
AZU1,5.502860460478684
SLC6A17,5.50286046008406
ANGPTL3,5.502860444562185
GABBR2,5.502860429303398
SELP,5.502860425488702
HAPLN4,5.502860420621674
ZUFSP,5.502860407993711
OR1C1,5.50286039865428
CCDC103,5.5028603969442464
TSSK6,5.502860390104099
GALR3,5.5028603801069575
FAM19A5,5.502860369452117
ALS2CR12,5.5028603603757675
KRTAP2-2,5.502860353535619
NPC1L1,5.502860340644573
ADRA1B,5.502860330384355
MDK,5.502860306970003
TEX101,5.50286026763916
RAP1GDS1,5.502860258299729
CXCL17,5.5028602581681865
G6PC,5.502860252643453
LRRC61,5.502860250275709
ZNHIT2,5.502860245408682
FAM205A,5.50286024119936
KIAA1257,5.502860239489326
TDRD10,5.502860238305454
FADS6,5.502860234622295
RNF128,5.502860234490757
PCSK1,5.502860233438424
MAP1LC3B2,5.502860210024076
LOC100130370,5.502860205157048
OGN,5.502860188188223
LCE1B,5.502860181874244
PIR,5.502860158722975
ATP1A2,5.502860145568848
TRIM61,5.50286013517708
PBX4,5.502860132283178
GATM,5.502860126758444
CYP2C8,5.502860117287471
SH2D7,5.502860103475635
HLA-DMB,5.502860094136205
ABCE1,5.502860091768461
KLHDC8B,5.502860082692114
HSPB11,5.502860069143362
GSG2,5.502860063487088
RNF5,5.502860061908589
UGT1A4,5.502860059935468
FAM25G,5.502860053753028
ZNF534,5.502860043361269
OR2T33,5.502860034021837
CPZ,5.5028600249454875
FAM173A,5.502860004556591
CCDC33,5.502859999031854
TIPIN,5.502859983904609
TMC5,5.502859983904608
CDKN2A,5.502859975091341
RHPN2,5.5028599731182215
FUNDC1,5.502859965751912
FBXO15,5.502859963384167
FMO1,5.502859957859435
FCRL3,5.502859957464811
ENPP7,5.502859944968386
DNAJC25-GNG10,5.502859940232902
UBD,5.502859939706733
POU3F3,5.502859934182001
CCR5,5.502859927473399
FIGF,5.5028599127407745
CENPI,5.502859910636113
AGR2,5.502859905900622
KRTAP12-3,5.5028599022174705
KLK3,5.502859901296684
C1QL3,5.502859881433948
THG1L,5.502859874462257
GLYATL1,5.502859870121397
KIAA0101,5.502859859466553
POLR3F,5.502859859335014
CATIP,5.502859853021032
IFNE,5.502859847233212
INPP1,5.502859846312423
OXCT2,5.502859845523175
MMP27,5.502859840919232
ZNF732,5.502859834736789
MYC,5.5028598139532665
PET100,5.502859808823156
PI16,5.502859797247527
DPEP3,5.5028597893550515
RPGRIP1L,5.502859762783709
GCK,5.502859759758261
ZMYM6NB,5.502859757258974
PTGDR2,5.502859744631011
SDR42E1,5.502859727925266
COX7C,5.502859717533506
UMAD1,5.502859707667909
CD300LF,5.502859704774002
CCL4L2,5.502859704116299
FSTL1,5.502859688989047
TMEM18,5.50285968727901
UGT1A1,5.50285968201736
KCTD19,5.502859673598717
VGLL3,5.502859667547819
ELANE,5.50285966386466
PLCD4,5.502859660049967
PADI2,5.5028596583399265
AMACR,5.5028596583399265
SIX1,5.502859646501214
SALL1,5.502859644922717
MAL,5.502859640844935
GP2,5.502859638214111
CCDC107,5.502859631637047
ZNF676,5.502859622297616
EGLN3,5.502859618745998
SUSD2,5.5028596091434885
CYP4A22,5.5028596074334475
OR52K1,5.502859597699393
OR1N2,5.5028595879653395
TBC1D3I,5.502859587307633
KCNMB1,5.502859586123763
PNP,5.50285958586068
ANXA13,5.502859574416586
CA8,5.502859574021963
CAMKMT,5.5028595617886245
ODF3L2,5.502859559947046
CNRIP1,5.5028595524491895
MAB21L3,5.502859548766038
PLEKHG4,5.502859542715139
AQP11,5.502859538374276
POU3F1,5.502859528114055
GAST,5.502859511671395
ALG11,5.502859507725157
HOXA11,5.502859507462076
TACR2,5.5028595071989885
TMPRSS11D,5.502859504305085
IL1B,5.502859500753471
PPM1N,5.5028594948341105
OR2F1,5.5028594839161835
MB21D1,5.502859469052016
NIPAL1,5.5028594686573955
MYCBP,5.502859459186421
ARMC4,5.502859448005413
VWDE,5.5028594480054105
CLDN9,5.50285944261222
NPIPA2,5.502859442349137
NTRK1,5.5028594389290655
C8orf46,5.502859437482112
PAX3,5.502859435772073
ANXA2R,5.502859431431212
LOXL4,5.502859429721176
CROT,5.502859428274219
AGBL1,5.502859428142679
C19orf57,5.5028594245910645
NPIPA8,5.502859422881025
OR51B4,5.502859414199301
PRSS46,5.502859412226185
ZGRF1,5.502859411042311
UBAP1L,5.502859404202163
USP17L11,5.5028594022290465
TFCP2L1,5.502859397756643
IGLON5,5.5028593921003655
FCGR2B,5.502859390521873
CTSL,5.502859386049469
MYH2,5.502859381708607
RPS26,5.502859378420073
MRGPRD,5.502859378288531
CAMK2B,5.5028593776308234
LRFN5,5.502859374473836
PHF21B,5.502859374210752
MOGAT3,5.502859373816128
ABCA4,5.5028593619774115
DEFA3,5.50285935882042
PAX7,5.502859340536183
MED21,5.5028593394838525
EMG1,5.502859325540477
C10orf82,5.502859324882772
KRTAP4-7,5.502859322778111
NODAL,5.502859318568788
NPIPB4,5.502859312517887
CDC45,5.502859303441542
TMEM62,5.502859295680601
DYNLT1,5.502859275817872
NLRC4,5.502859269372346
SLC6A13,5.502859267530769
KRTAP21-1,5.502859264110698
LY86,5.502859263058365
DUSP27,5.5028592564813
GAPT,5.502859254771266
MRPS31,5.502859251745814
LCE2A,5.502859250956568
LRRC73,5.502859248983448
KCNC3,5.502859242274845
CLIC2,5.5028592318830825
KLK2,5.502859230173044
CCL14,5.502859226095264
JPH3,5.502859220438989
CAPZA2,5.50285921609813
NPW,5.502859208337192
C4orf32,5.502859207416402
C6orf226,5.502859200181632
RGS2,5.5028591991293005
OR1L6,5.502859196235395
LIPC,5.50285919176299
ACO1,5.502859190973742
POLR3GL,5.502859177424989
C16orf71,5.502859162955446
RDH12,5.5028591613769535
COL8A1,5.502859158877668
SPRR1B,5.502859157562256
TDRD5,5.502859151379816
HP,5.502859149143615
FAM175A,5.50285914585508
DIRAS3,5.502859140724974
ADORA3,5.502859139146477
OLIG2,5.502859136121025
ITLN1,5.502859133884822
CYP4X1,5.502859125597722
C19orf81,5.502859123887686
OR2AG2,5.502859121388402
CLCA4,5.502859116258292
PCDHA2,5.502859114153632
RDH5,5.502859113495925
HIST1H3A,5.502859091923154
SERPINA9,5.5028590916600715
LYPD5,5.502859086398421
CDCA3,5.502859081531394
F8,5.5028590725865865
RNF165,5.502859063904861
RAB19,5.502859058643209
CHRNA7,5.502859054696971
PI4K2B,5.502859053644639
CDH19,5.502859046015247
TEX9,5.502859042989797
IP6K3,5.502859042989795
RFC4,5.502859039701264
COX6C,5.502859033913447
MYOC,5.5028590316772465
CDK1,5.502859027467924
APOO,5.502859025889429
CCDC53,5.502859022337813
ZACN,5.502859017339245
ADGRG6,5.5028590135245485
ATP1B3,5.502859012472217
GPR150,5.5028590095783105
C2orf70,5.502859008525977
HLA-DRA,5.5028590006335
ITGAL,5.502858997871134
HAO2,5.502858996950347
C11orf21,5.50285899405644
DUSP1,5.502858993661814
SIGLEC11,5.502858985637797
LAMP5,5.502858982875431
FCRL2,5.502858967616642
SDCBP2,5.502858966038144
MYL5,5.502858964196564
DEPDC7,5.502858956698714
FGFR4,5.502858954462511
GYPB,5.502858954199427
PLGRKT,5.502858951173979
TROAP,5.502858928548879
UFSP1,5.502858928154256
GOLGA8A,5.502858928022712
SLA,5.50285892749655
RGPD1,5.502858923681849
SUMO1,5.5028589214456485
SNAI3,5.502858906844569
N6AMT1,5.502858906844565
LAMB3,5.5028589059237785
P2RY11,5.502858903687576
HSD3B1,5.502858888297245
LCE6A,5.502858886718748
XAGE1E,5.502858882114802
C1QL4,5.502858871328421
ACY3,5.5028588656721436
SCARA3,5.502858864751355
MAT1A,5.502858863962104
EPB41L4B,5.502858862778234
DCTN6,5.5028588627782336
HS3ST1,5.502858856990417
MEGF10,5.502858854228053
CAPNS2,5.502858849887187
SERHL2,5.502858845020162
FZD9,5.502858842915504
CCDC36,5.502858838574639
CCDC89,5.502858830155999
KLRK1,5.502858829235208
KRT33B,5.502858823052767
AMY1A,5.502858819501153
FUOM,5.502858799901502
THEG,5.502858791745942
HPCA,5.502858790035905
KRTAP3-2,5.502858786221208
LAGE3,5.502858778460271
CLEC1A,5.502858777934105
SPATC1,5.502858777802565
BRSK1,5.502858765174603
NAALADL2,5.5028587617545295
WNT2B,5.5028587608337425
HHATL,5.50285875675596
SBK3,5.502858750968146
FAM92B,5.5028587478111515
JPH4,5.502858744391079
RBP4,5.502858742023336
ZNF888,5.502858736893228
CCL23,5.502858732946987
ADGRD1,5.502858732552364
ERBB2,5.502858726501465
NRG1,5.502858723739094
DLX5,5.502858717030491
PRR16,5.50285871584662
IL5,5.5028587143996655
LYRM9,5.5028587125580835
KRT81,5.50285870966418
SERPINA11,5.502858709664179
XRCC4,5.502858704928693
LIF,5.502858703613283
MICALL2,5.502858700719372
EPX,5.502858698351628
MED14OS,5.502858694668472
ACMSD,5.502858693879228
LCE1A,5.502858693089978
TIMP4,5.502858687828327
PRR9,5.502858682303593
LOC100996634,5.502858675463446
FAM180A,5.502858672043373
GNAT2,5.502858667439429
METTL21C,5.502858658757703
SPINK8,5.502858655337628
KRT72,5.502858655206088
ACOT7,5.502858653232968
KRT9,5.502858652443722
CCR7,5.502858652180639
ZNF367,5.50285864915519
MYPN,5.502858648892106
NRN1,5.502858644945867
GRIA3,5.502858643367375
PCDHA13,5.502858643104289
UGT2B10,5.502858642051959
OR10AD1,5.502858641788878
LRTM1,5.502858636527225
