feature,avg_mae
KRT81,5.561381609195402
KRT83,5.561376858237548
TMEM200C,5.561375555555556
HOXA5,5.56137509578544
SNAI3,5.561363524904216
MINOS1-NBL1,5.561350804597698
AGTR1,5.561318544061302
GSTM5,5.561317394636017
ITGB8,5.561302452107276
FHIT,5.56129325670498
PRSS42,5.561281149425287
PROCA1,5.561276628352491
TUBB8,5.561274406130264
HIST1H4C,5.561262298850572
BRIX1,5.561249042145594
FAM181A,5.561247662835252
HLA-DQA1,5.5612202298850555
TNFRSF6B,5.561218927203061
RGPD5,5.56119601532567
RNF225,5.56119164750958
IL21R,5.561172720306514
ZIC1,5.561159003831417
GPR151,5.56115494252873
C17orf107,5.561141226053642
STAP2,5.561140459770113
REXO2,5.561135478927202
MX2,5.561117241379308
GPR157,5.56111540229885
KLHL33,5.561096091954024
FSBP,5.5610926436781645
ITGA4,5.561079999999996
CFAP20,5.561003524904213
PRTN3,5.560981685823753
CENPV,5.560970957854405
PPM1L,5.560959923371647
ARV1,5.560958084291185
FAM86B2,5.560945057471267
IQCD,5.560939463601527
NUDCD2,5.56093394636015
TNNT1,5.560933716475095
MKI67,5.5609062835249015
ITGB3,5.560905057471261
C1QL2,5.560898007662831
THAP9,5.560889042145589
C7orf69,5.560881302681994
SLC5A2,5.560875172413796
ABCD2,5.560870268199233
TPSB2,5.5608592337164735
PTPRCAP,5.56085908045977
KLRC3,5.560854329501917
C5orf30,5.560842605363984
LRRC23,5.560838697318006
CEBPA,5.560831340996167
ULBP2,5.560804214559388
ASF1B,5.5607964750957795
PCDHA7,5.560790651340992
NCF2,5.56077823754789
PIGH,5.5607678160919525
FUT7,5.5607647509578495
TEX30,5.560757318007661
CNIH1,5.560755708812257
ADAMTSL1,5.560753716475096
NANOS3,5.560743754789274
C21orf91,5.560739003831418
CYB5R2,5.560737471264364
HAS2,5.560735478927203
NSMCE1,5.560716475095779
PRR19,5.56070490421456
ORC3,5.56070268199234
OR1E1,5.560702605363985
GRIA4,5.5606932567049805
UBXN10,5.560691187739462
NIM1K,5.560690651340996
C16orf46,5.560679923371644
MTHFD2L,5.560664750957852
CA5A,5.5606518007662835
IMPA1,5.5606252873563236
ENPP7,5.560601762452106
SLFN12L,5.560590421455934
KHDC1,5.560575555555556
NAT8B,5.560567662835247
KRT15,5.560561226053641
KCNA4,5.560528352490425
CLEC4F,5.560526666666667
KRTAP10-2,5.560520459770117
CTSE,5.560486206896549
TGM5,5.560456245210726
WT1,5.560444521072797
KRT222,5.5604272030651325
COL1A1,5.56042436781609
SMTNL2,5.560420383141763
DYRK4,5.560417241379309
OR2S2,5.560414942528729
ZNF350,5.560412107279693
SETD9,5.5604073563218375
LDHA,5.560390957854404
FRG1,5.560385670498084
MLIP,5.560338160919538
SYNE3,5.5603061302681995
KLRG1,5.560266360153255
BSPRY,5.560264061302684
MFSD6L,5.5602632183908005
ASTN1,5.560262068965512
ADAMTS16,5.560256858237547
HHAT,5.560254329501918
ITSN1,5.56023616858237
RFC3,5.560232567049805
RPP40,5.560223831417619
SAC3D1,5.560214636015322
ELOVL5,5.560209348659002
WDR75,5.560196015325667
APCDD1L,5.560191417624516
GPX3,5.560183984674329
FAM129C,5.560170268199232
PTPRZ1,5.560165363984677
SH3D21,5.560126819923368
PROK2,5.560116475095783
TTPA,5.560114252873559
CCDC81,5.560108735632185
PIGL,5.560101455938693
SLC16A10,5.560092643678161
RNASE8,5.5600895785440585
NETO2,5.560063371647508
PIANP,5.56003923371647
RASSF5,5.560025363984676
RNF5,5.560019463601531
IL10RA,5.560017777777778
YRDC,5.5600076628352495
RABEPK,5.560003448275861
CYB5R4,5.5599947892720305
DERA,5.559966819923369
HLA-DRB4,5.559957318007657
FXYD7,5.559936628352486
CD164L2,5.559926666666666
GRHL2,5.559921072796934
ACRBP,5.559897318007664
CCDC154,5.559867356321835
ADGRV1,5.5598561685823755
PLEKHN1,5.5598549425287365
PITX2,5.559851187739465
RHPN1,5.559846130268195
FZD9,5.559839846743293
SMOC1,5.559828275862063
CEP128,5.559813486590035
TUBE1,5.559789118773949
FOXD4L3,5.559787816091951
TNFSF12-TNFSF13,5.559780229885055
CD72,5.559774252873561
PRDM6,5.559772490421455
WDR41,5.559769118773948
TBX5,5.559765287356324
CELA2B,5.559763065134105
HOXA7,5.5597609961685786
UNC5CL,5.559759386973175
DCX,5.559742758620688
ZIK1,5.5597372413793105
FNDC4,5.559725134099615
TSPAN8,5.559715785440609
CAPNS2,5.559714252873557
MT1E,5.55971417624521
ZNF121,5.559712183908042
HPGD,5.5597117241379275
CENPM,5.559707049808429
SUCLA2,5.559705670498079
NDUFC1,5.559703448275858
SLC25A1,5.559684827586209
SERPINF2,5.55966750957854
MRPL39,5.559667432950193
THSD4,5.559666513409962
ANKFN1,5.559665670498083
CD80,5.559660459770116
GPR22,5.559630651340999
PIFO,5.559622681992338
LAIR2,5.559605210727963
WDR61,5.559602988505746
OPN4,5.559588659003833
OIP5,5.559584061302678
PSTK,5.559583295019159
GLRX,5.559576015325673
GOLGA6L3,5.559571187739465
RASA2,5.55954153256705
SLC9B1,5.559527662835244
HSPA2,5.559514942528737
AGBL1,5.559510038314176
SPIN2A,5.559498544061302
HMGB3,5.559495402298852
DCANP1,5.559481609195401
OAS1,5.559474942528733
BANK1,5.559469425287351
CFAP126,5.559461302681989
CTAGE4,5.5594580842911885
TMA16,5.559438237547891
ZNF728,5.559424980842912
PPP1R32,5.559423754789273
SLC24A5,5.559392260536398
PPM1J,5.5593898084291204
C1orf100,5.559389578544061
ZNF556,5.559363908045977
TMEM139,5.559345057471263
UNC50,5.559339157088119
FER1L5,5.559337701149429
ASAH2,5.55932436781609
FAM47E,5.5593206896551735
S100A9,5.559313869731799
ROM1,5.559307126436781
ASCL5,5.559302452107278
SYNGR1,5.559290344827587
FZD10,5.559288275862068
ZDHHC12,5.559281302681993
DBX1,5.55927042145594
TREML2,5.559251264367813
HSD11B2,5.559250574712642
RAB9A,5.559248505747124
C1orf50,5.559239310344829
POU3F3,5.559231264367817
SDHAF3,5.559193256704982
ASB4,5.559189195402298
BFSP1,5.559178773946363
LCMT2,5.5591645977011455
MRPL45,5.5591504980842945
NEUROG2,5.5591459003831405
TNFRSF8,5.559140996168579
TRIM71,5.559136704980845
TRIM29,5.559134329501917
CCL27,5.559130804597699
SPATA21,5.559126973180076
KLK9,5.559120536398464
BTBD11,5.55910505747126
AQP2,5.559103908045978
ERAP2,5.559096858237548
TRIM72,5.559095862068968
MMP1,5.55909088122605
MSANTD1,5.559079846743296
C2orf81,5.5590780842911816
PIP5KL1,5.559076475095789
RADIL,5.5590670498084265
VSIG2,5.559065517241376
NME1,5.5590484291187705
ERBB3,5.559045057471264
NHLH1,5.559020689655174
APBA2,5.559014559386973
B3GNT8,5.559005977011493
NWD2,5.558993869731797
MCCD1,5.55897977011494
ODF3L1,5.558979233716473
SOAT2,5.558977394636014
SPPL2C,5.558969118773945
TCF15,5.558968735632183
NNMT,5.558963371647512
GLRX5,5.558939233716476
L3MBTL4,5.558932567049806
TRAM1L1,5.558920153256699
CORO7,5.558918927203063
GNA14,5.558917088122601
CTNNA3,5.558899310344831
NRG3,5.558898467432954
RBAK-RBAKDN,5.558894636015323
AGBL4,5.558887969348658
WNK4,5.558887739463595
ZSCAN26,5.558872796934863
CTSW,5.558870651340993
ZNF727,5.5588703448275885
NUDT17,5.55886597701149
CYP27B1,5.558853026819921
OPN1SW,5.5588417624521025
CD74,5.5588385440613
PTGS2,5.558821149425288
SAP30,5.558819846743293
DPRX,5.558814176245209
PRR7,5.558813946360151
RNF2,5.5588059770114935
SFRP1,5.558801072796938
CHST13,5.558779540229884
PLP1,5.558769272030652
AOC1,5.5587639846743295
ZFP69B,5.558744367816091
CPXM1,5.558739233716478
PLPP2,5.55873831417624
LTB,5.558737854406128
LOC101929726,5.558726590038312
OR10AD1,5.558701609195403
RNF113B,5.558700996168584
BHMT,5.558698850574711
SLC25A40,5.558691647509575
GRAMD3,5.558677241379307
C4orf48,5.558670268199231
ATG9B,5.558667126436781
CRYGS,5.558654482758617
KCNK12,5.558647509578544
CXorf57,5.558635325670493
ADAM23,5.558606590038314
DCK,5.558594865900385
CFAP77,5.558561532567049
TMPRSS4,5.558551877394633
KRTAP5-11,5.558549501915707
C1orf122,5.558541992337167
DCHS2,5.558533103448272
ASB10,5.558516628352486
ATP6V1G2,5.558504827586206
IL5,5.558504367816096
PCDHA10,5.558501992337162
LY6K,5.558500689655171
FXYD3,5.5584990038314155
HBG1,5.558497854406131
LYPD6,5.558495019157085
CPA1,5.558494789272031
SPEM1,5.558494636015328
GIMAP5,5.558486283524903
PKMYT1,5.558475785440612
COQ3,5.558473793103448
PCDHGA3,5.558471417624516
EBPL,5.5584708045977
POLE2,5.558447432950188
C10orf113,5.558446360153255
GJB5,5.5584459003831395
MYLK2,5.558445134099617
C7orf71,5.55843908045977
ZNF706,5.558435862068967
C14orf180,5.5584332567049834
GZMA,5.558424980842915
DCTN3,5.558403448275857
KRTAP10-10,5.558402145593877
SCN3A,5.558397318007659
APLN,5.558395325670494
WNT9A,5.558385517241375
OSGIN1,5.558381302681989
TMEM63C,5.558364444444443
ZNF823,5.558364444444443
SPACA6,5.558353563218389
DYNC1I2,5.558334329501912
CASQ1,5.558329272030648
SALL4,5.558312720306515
ALS2CR12,5.558311034482756
ANKRD30A,5.558283371647508
LOC391322,5.5582826053639804
ERAS,5.558277854406134
ADGRG5,5.558274636015324
RTN4R,5.558274559386972
DCT,5.558273333333334
SLC47A1,5.558265057471261
HLA-DRB5,5.558258237547893
RPS6KA1,5.558257164750959
KCND3,5.55825486590038
PLGLB2,5.55824574712644
MMP21,5.558243448275863
SLCO4A1,5.558236168582373
AWAT1,5.558230498084292
ZCCHC12,5.558224061302685
MMP13,5.558220996168581
TMC8,5.558220536398466
KCNK5,5.55821440613027
PLD4,5.55820735632184
C11orf21,5.558205057471262
CD300LF,5.558185593869731
IL17D,5.558167509578543
SLC9A3,5.558151417624516
ZNF334,5.558150421455937
TK1,5.558141839080462
LILRA5,5.558138390804593
CXCL2,5.558135478927202
MRPS18C,5.558124750957854
HSF2BP,5.55810061302682
ANKRD30B,5.558098084291188
GBP7,5.5580960153256695
SNTG2,5.558092413793101
FOXD2,5.558086590038315
ANKK1,5.558080996168582
HIST1H2AL,5.558080842911878
TMEM198,5.558068812260537
CCDC96,5.558059616858241
LYPLAL1,5.558059003831414
EBF4,5.558033946360151
CACNA2D2,5.558033716475089
TMIGD2,5.558031187739456
IGSF3,5.558023448275861
CFH,5.558012413793103
SRGAP2C,5.558006590038315
CCL4,5.557996015325667
TMEM62,5.557981532567052
TNFRSF11B,5.55797831417624
